index,participantcode,participantlabel,payoff_final,sessionlabel,location,task,treatment,id_in_group,round,role,correct,cheat,whistle,group_id,role_group,output_employees,output_firm,surplus_firm,winning_firm,payoff,cheaters,whistlers,payoff_total,payoff_game,belief_cheat,belief_cheat_clean,total_cheaters,belief_whistle,belief_whistle_clean,total_whistlers,payoff_beliefs,morality_manager,morality_employee,morality_public,firm_loyalty,payoff_judgements,risk,payoff_risk,svo,payoff_svo,age,study,gender
3549,q5strrjr,PC09,7.9000001,Session 21,Cambridge,1,Competition,2,9,employee,6,0,0,1,firm,12,24,180,0,165,0,2,790,530,0.33333334,0.5,4,0.20833333,0.22727273,19,0,0.25,0.25,0,0.75,20,0,140,37.48,100,23,Humanities,Male
3550,q5strrjr,PC09,7.9000001,Session 21,Cambridge,1,Competition,5,10,public,6,0,0,4,public,0,0,0,0,120,0,2,790,530,0.33333334,0.5,4,0.20833333,0.22727273,19,0,0.25,0.25,0,0.75,20,0,140,37.48,100,23,Humanities,Male
3551,q5strrjr,PC09,7.9000001,Session 21,Cambridge,1,Competition,2,11,employee,6,0,0,2,firm,12,24,180,0,165,1,1,790,530,0.33333334,0.5,4,0.20833333,0.22727273,19,0,0.25,0.25,0,0.75,20,0,140,37.48,100,23,Humanities,Male
3552,q5strrjr,PC09,7.9000001,Session 21,Cambridge,1,Competition,5,12,public,6,0,0,4,public,0,0,0,0,120,0,2,790,530,0.33333334,0.5,4,0.20833333,0.22727273,19,0,0.25,0.25,0,0.75,20,0,140,37.48,100,23,Humanities,Male
3661,qwx35l9m,PC03,8.1999998,Session 21,Cambridge,1,Competition,3,1,employee,6,0,0,2,firm,12,24,360,1,210,0,1,820,575,0.1388889,0.20833333,4,0.1388889,0.15151516,19,20,0,0.25,0.25,0.5,0,0,140,37.48,85,31,Humanities,Female
3662,qwx35l9m,PC03,8.1999998,Session 21,Cambridge,1,Competition,4,2,public,6,0,0,4,public,0,0,0,0,100,1,1,820,575,0.1388889,0.20833333,4,0.1388889,0.15151516,19,20,0,0.25,0.25,0.5,0,0,140,37.48,85,31,Humanities,Female
3663,qwx35l9m,PC03,8.1999998,Session 21,Cambridge,1,Competition,3,3,employee,6,0,0,3,firm,12,24,360,1,210,0,1,820,575,0.1388889,0.20833333,4,0.1388889,0.15151516,19,20,0,0.25,0.25,0.5,0,0,140,37.48,85,31,Humanities,Female
3664,qwx35l9m,PC03,8.1999998,Session 21,Cambridge,1,Competition,4,4,public,6,0,0,4,public,0,0,0,0,80,2,2,820,575,0.1388889,0.20833333,4,0.1388889,0.15151516,19,20,0,0.25,0.25,0.5,0,0,140,37.48,85,31,Humanities,Female
3665,qwx35l9m,PC03,8.1999998,Session 21,Cambridge,1,Competition,3,5,employee,6,0,0,1,firm,12,24,180,0,165,0,2,820,575,0.1388889,0.20833333,4,0.1388889,0.15151516,19,20,0,0.25,0.25,0.5,0,0,140,37.48,85,31,Humanities,Female
3666,qwx35l9m,PC03,8.1999998,Session 21,Cambridge,1,Competition,4,6,public,6,0,0,4,public,0,0,0,0,120,0,2,820,575,0.1388889,0.20833333,4,0.1388889,0.15151516,19,20,0,0.25,0.25,0.5,0,0,140,37.48,85,31,Humanities,Female
3667,qwx35l9m,PC03,8.1999998,Session 21,Cambridge,1,Competition,3,7,employee,6,0,0,2,firm,12,24,360,1,210,0,1,820,575,0.1388889,0.20833333,4,0.1388889,0.15151516,19,20,0,0.25,0.25,0.5,0,0,140,37.48,85,31,Humanities,Female
3668,qwx35l9m,PC03,8.1999998,Session 21,Cambridge,1,Competition,4,8,public,6,0,0,4,public,0,0,0,0,120,0,2,820,575,0.1388889,0.20833333,4,0.1388889,0.15151516,19,20,0,0.25,0.25,0.5,0,0,140,37.48,85,31,Humanities,Female
3669,qwx35l9m,PC03,8.1999998,Session 21,Cambridge,1,Competition,3,9,employee,6,0,0,3,firm,12,24,360,1,210,0,2,820,575,0.1388889,0.20833333,4,0.1388889,0.15151516,19,20,0,0.25,0.25,0.5,0,0,140,37.48,85,31,Humanities,Female
3670,qwx35l9m,PC03,8.1999998,Session 21,Cambridge,1,Competition,4,10,public,6,0,0,4,public,0,0,0,0,120,0,2,820,575,0.1388889,0.20833333,4,0.1388889,0.15151516,19,20,0,0.25,0.25,0.5,0,0,140,37.48,85,31,Humanities,Female
3671,qwx35l9m,PC03,8.1999998,Session 21,Cambridge,1,Competition,3,11,employee,6,0,0,1,firm,12,24,180,0,165,1,1,820,575,0.1388889,0.20833333,4,0.1388889,0.15151516,19,20,0,0.25,0.25,0.5,0,0,140,37.48,85,31,Humanities,Female
3672,qwx35l9m,PC03,8.1999998,Session 21,Cambridge,1,Competition,4,12,public,6,0,0,4,public,0,0,0,0,120,0,2,820,575,0.1388889,0.20833333,4,0.1388889,0.15151516,19,20,0,0.25,0.25,0.5,0,0,140,37.48,85,31,Humanities,Female
3745,rhsexgj1,PC14,7.8000002,Session 21,Cambridge,1,Competition,2,1,public,5,0,0,4,public,0,0,0,0,100,0,1,775,530,0.44444445,0.66666669,4,0.16666667,0.18181819,19,0,0.5,0.5,0.25,0.25,20,0,140,23.84,85,20,Humanities,Female
3746,rhsexgj1,PC14,7.8000002,Session 21,Cambridge,1,Competition,3,2,employee,5,0,0,1,firm,11,22,165,0,141,1,1,775,530,0.44444445,0.66666669,4,0.16666667,0.18181819,19,0,0.5,0.5,0.25,0.25,20,0,140,23.84,85,20,Humanities,Female
3747,rhsexgj1,PC14,7.8000002,Session 21,Cambridge,1,Competition,2,3,public,6,0,0,4,public,0,0,0,0,120,0,1,775,530,0.44444445,0.66666669,4,0.16666667,0.18181819,19,0,0.5,0.5,0.25,0.25,20,0,140,23.84,85,20,Humanities,Female
3748,rhsexgj1,PC14,7.8000002,Session 21,Cambridge,1,Competition,3,4,employee,6,0,0,2,firm,12,24,180,0,165,2,2,775,530,0.44444445,0.66666669,4,0.16666667,0.18181819,19,0,0.5,0.5,0.25,0.25,20,0,140,23.84,85,20,Humanities,Female
3749,rhsexgj1,PC14,7.8000002,Session 21,Cambridge,1,Competition,2,5,public,6,0,0,4,public,0,0,0,0,120,0,2,775,530,0.44444445,0.66666669,4,0.16666667,0.18181819,19,0,0.5,0.5,0.25,0.25,20,0,140,23.84,85,20,Humanities,Female
3750,rhsexgj1,PC14,7.8000002,Session 21,Cambridge,1,Competition,3,6,employee,6,0,0,3,firm,12,24,180,0,165,0,2,775,530,0.44444445,0.66666669,4,0.16666667,0.18181819,19,0,0.5,0.5,0.25,0.25,20,0,140,23.84,85,20,Humanities,Female
3751,rhsexgj1,PC14,7.8000002,Session 21,Cambridge,1,Competition,2,7,public,6,0,0,4,public,0,0,0,0,120,0,1,775,530,0.44444445,0.66666669,4,0.16666667,0.18181819,19,0,0.5,0.5,0.25,0.25,20,0,140,23.84,85,20,Humanities,Female
3752,rhsexgj1,PC14,7.8000002,Session 21,Cambridge,1,Competition,3,8,employee,6,0,0,1,firm,12,24,180,0,165,0,2,775,530,0.44444445,0.66666669,4,0.16666667,0.18181819,19,0,0.5,0.5,0.25,0.25,20,0,140,23.84,85,20,Humanities,Female
3753,rhsexgj1,PC14,7.8000002,Session 21,Cambridge,1,Competition,2,9,public,6,0,0,4,public,0,0,0,0,120,0,2,775,530,0.44444445,0.66666669,4,0.16666667,0.18181819,19,0,0.5,0.5,0.25,0.25,20,0,140,23.84,85,20,Humanities,Female
3754,rhsexgj1,PC14,7.8000002,Session 21,Cambridge,1,Competition,3,10,employee,6,0,0,2,firm,12,24,180,0,165,0,2,775,530,0.44444445,0.66666669,4,0.16666667,0.18181819,19,0,0.5,0.5,0.25,0.25,20,0,140,23.84,85,20,Humanities,Female
3755,rhsexgj1,PC14,7.8000002,Session 21,Cambridge,1,Competition,2,11,public,5,0,0,4,public,0,0,0,0,80,1,1,775,530,0.44444445,0.66666669,4,0.16666667,0.18181819,19,0,0.5,0.5,0.25,0.25,20,0,140,23.84,85,20,Humanities,Female
3756,rhsexgj1,PC14,7.8000002,Session 21,Cambridge,1,Competition,3,12,employee,6,0,0,3,firm,12,24,180,0,165,0,2,775,530,0.44444445,0.66666669,4,0.16666667,0.18181819,19,0,0.5,0.5,0.25,0.25,20,0,140,23.84,85,20,Humanities,Female
3817,s6mh7xv0,PC06,8.3000002,Session 21,Cambridge,1,Competition,4,1,public,6,0,0,4,public,0,0,0,0,120,0,1,825,595,0.55555558,0.83333331,4,0.31944445,0.31818181,19,0,0.25,0.25,0,0.25,30,2,100,45,100,18,Humanities,Female
3818,s6mh7xv0,PC06,8.3000002,Session 21,Cambridge,1,Competition,3,2,employee,6,0,0,2,firm,12,24,180,0,165,1,1,825,595,0.55555558,0.83333331,4,0.31944445,0.31818181,19,0,0.25,0.25,0,0.25,30,2,100,45,100,18,Humanities,Female
3819,s6mh7xv0,PC06,8.3000002,Session 21,Cambridge,1,Competition,4,3,public,6,0,0,4,public,0,0,0,0,120,0,1,825,595,0.55555558,0.83333331,4,0.31944445,0.31818181,19,0,0.25,0.25,0,0.25,30,2,100,45,100,18,Humanities,Female
3820,s6mh7xv0,PC06,8.3000002,Session 21,Cambridge,1,Competition,3,4,employee,6,0,0,3,firm,12,24,360,1,210,2,2,825,595,0.55555558,0.83333331,4,0.31944445,0.31818181,19,0,0.25,0.25,0,0.25,30,2,100,45,100,18,Humanities,Female
3821,s6mh7xv0,PC06,8.3000002,Session 21,Cambridge,1,Competition,4,5,public,6,0,0,4,public,0,0,0,0,120,0,2,825,595,0.55555558,0.83333331,4,0.31944445,0.31818181,19,0,0.25,0.25,0,0.25,30,2,100,45,100,18,Humanities,Female
3822,s6mh7xv0,PC06,8.3000002,Session 21,Cambridge,1,Competition,3,6,employee,6,0,0,1,firm,12,24,180,0,165,0,2,825,595,0.55555558,0.83333331,4,0.31944445,0.31818181,19,0,0.25,0.25,0,0.25,30,2,100,45,100,18,Humanities,Female
3823,s6mh7xv0,PC06,8.3000002,Session 21,Cambridge,1,Competition,4,7,public,6,0,0,4,public,0,0,0,0,120,0,1,825,595,0.55555558,0.83333331,4,0.31944445,0.31818181,19,0,0.25,0.25,0,0.25,30,2,100,45,100,18,Humanities,Female
3824,s6mh7xv0,PC06,8.3000002,Session 21,Cambridge,1,Competition,3,8,employee,6,0,0,2,firm,12,24,360,1,210,0,2,825,595,0.55555558,0.83333331,4,0.31944445,0.31818181,19,0,0.25,0.25,0,0.25,30,2,100,45,100,18,Humanities,Female
3825,s6mh7xv0,PC06,8.3000002,Session 21,Cambridge,1,Competition,4,9,public,6,0,0,4,public,0,0,0,0,120,0,2,825,595,0.55555558,0.83333331,4,0.31944445,0.31818181,19,0,0.25,0.25,0,0.25,30,2,100,45,100,18,Humanities,Female
3826,s6mh7xv0,PC06,8.3000002,Session 21,Cambridge,1,Competition,3,10,employee,6,0,1,3,firm,12,24,180,0,165,0,2,825,595,0.55555558,0.83333331,4,0.31944445,0.31818181,19,0,0.25,0.25,0,0.25,30,2,100,45,100,18,Humanities,Female
3827,s6mh7xv0,PC06,8.3000002,Session 21,Cambridge,1,Competition,4,11,public,6,0,0,4,public,0,0,0,0,100,1,1,825,595,0.55555558,0.83333331,4,0.31944445,0.31818181,19,0,0.25,0.25,0,0.25,30,2,100,45,100,18,Humanities,Female
3828,s6mh7xv0,PC06,8.3000002,Session 21,Cambridge,1,Competition,3,12,employee,6,0,1,1,firm,12,24,180,0,165,0,2,825,595,0.55555558,0.83333331,4,0.31944445,0.31818181,19,0,0.25,0.25,0,0.25,30,2,100,45,100,18,Humanities,Female
4213,uu17y41l,PC11,9.1000004,Session 21,Cambridge,1,Competition,5,1,public,6,0,0,4,public,0,0,0,0,120,0,1,910,595,0.5,0.75,4,1,1,19,0,0,0.25,0,0.75,10,2,220,29.799999,85,21,Natural and Applied Sciences,Male
4214,uu17y41l,PC11,9.1000004,Session 21,Cambridge,1,Competition,2,2,employee,6,0,1,3,firm,12,24,360,1,185,1,1,910,595,0.5,0.75,4,1,1,19,0,0,0.25,0,0.75,10,2,220,29.799999,85,21,Natural and Applied Sciences,Male
